skill,ID,age,sex,value,meanz,culture,Pathway
X16.poison_from,12133,35,1,father,0.746957203,Hadza,Vertical
X16.poison_from,12134,35,0,NA,0.746957203,Hadza,NA
X16.poison_from,12138,9,0,NA,0.746957203,Hadza,NA
X16.poison_from,12139,25,1,father,0.746957203,Hadza,Vertical
X16.poison_from,12145,55,0,NA,0.746957203,Hadza,NA
X16.poison_from,12146,55,1,father,0.746957203,Hadza,Vertical
X16.poison_from,12147,35,1,father,0.746957203,Hadza,Vertical
X16.poison_from,12148,45,0,NA,0.746957203,Hadza,NA
X16.poison_from,12149,45,1,father,0.746957203,Hadza,Vertical
X16.poison_from,12150,35,0,NA,0.746957203,Hadza,NA
X16.poison_from,12151,35,1,father,0.746957203,Hadza,Vertical
X16.poison_from,12157,45,1,friendsandolderbroters,0.746957203,Hadza,Horizontal
X16.poison_from,12158,35,0,NA,0.746957203,Hadza,NA
X16.poison_from,12159,13,0,NA,0.746957203,Hadza,NA
X16.poison_from,12161,6,0,NA,0.746957203,Hadza,NA
X16.poison_from,12163,19,0,NA,0.746957203,Hadza,NA
X16.poison_from,12164,35,0,NA,0.746957203,Hadza,NA
X16.poison_from,12165,35,0,NA,0.746957203,Hadza,NA
X2.firewood_from,12005,11,1,NA,-1.117374504,Hadza,NA
X2.firewood_from,12006,13,1,grandmother,-1.117374504,Hadza,Vertical
X2.firewood_from,12007,16,1,mother,-1.117374504,Hadza,Vertical
X2.firewood_from,12008,14,0,elders,-1.117374504,Hadza,Oblique
X2.firewood_from,12017,17,0,father,-1.117374504,Hadza,Vertical
X2.firewood_from,12018,16,0,mother,-1.117374504,Hadza,Vertical
X2.firewood_from,12019,18,1,mother,-1.117374504,Hadza,Vertical
X2.firewood_from,12020,13,1,NA,-1.117374504,Hadza,NA
X2.firewood_from,12021,14,1,mother,-1.117374504,Hadza,Vertical
X2.firewood_from,12022,13,1,mother,-1.117374504,Hadza,Vertical
X2.firewood_from,12027,55,1,bothparents,-1.117374504,Hadza,Vertical
X2.firewood_from,12029,55,0,mother,-1.117374504,Hadza,Vertical
X2.firewood_from,12032,25,1,mother,-1.117374504,Hadza,Vertical
X2.firewood_from,12034,45,0,mother,-1.117374504,Hadza,Vertical
X2.firewood_from,12035,45,1,mother,-1.117374504,Hadza,Vertical
X2.firewood_from,12036,35,0,mother,-1.117374504,Hadza,Vertical
X2.firewood_from,12037,65,0,NA,-1.117374504,Hadza,NA
X2.firewood_from,12038,25,0,mother,-1.117374504,Hadza,Vertical
X2.firewood_from,12039,25,1,NA,-1.117374504,Hadza,NA
X2.firewood_from,12040,15,1,mother,-1.117374504,Hadza,Vertical
X2.firewood_from,12041,55,0,NA,-1.117374504,Hadza,NA
X2.firewood_from,12042,65,1,mother,-1.117374504,Hadza,Vertical
X2.firewood_from,12043,65,1,father,-1.117374504,Hadza,Vertical
X2.firewood_from,12044,65,0,mother,-1.117374504,Hadza,Vertical
X2.firewood_from,12045,35,1,father,-1.117374504,Hadza,Vertical
X2.firewood_from,12046,25,0,mother,-1.117374504,Hadza,Vertical
X2.firewood_from,12049,35,1,NA,-1.117374504,Hadza,NA
X2.firewood_from,12051,25,1,NA,-1.117374504,Hadza,NA
X2.firewood_from,12052,25,1,NA,-1.117374504,Hadza,NA
X2.firewood_from,12053,25,1,mother,-1.117374504,Hadza,Vertical
X2.firewood_from,12054,25,1,father,-1.117374504,Hadza,Vertical
X2.firewood_from,12055,35,1,NA,-1.117374504,Hadza,NA
X2.firewood_from,12056,25,0,mother,-1.117374504,Hadza,Vertical
X2.firewood_from,12057,35,1,mother,-1.117374504,Hadza,Vertical
X2.firewood_from,12058,25,1,mother,-1.117374504,Hadza,Vertical
X2.firewood_from,12060,25,1,NA,-1.117374504,Hadza,NA
X2.firewood_from,12078,14,0,mother,-1.117374504,Hadza,Vertical
X2.firewood_from,12079,13,0,mother,-1.117374504,Hadza,Vertical
X2.firewood_from,12080,10,1,NA,-1.117374504,Hadza,NA
X2.firewood_from,12081,7,1,mother,-1.117374504,Hadza,Vertical
X2.firewood_from,12083,15,0,mother,-1.117374504,Hadza,Vertical
X2.firewood_from,12084,45,1,NA,-1.117374504,Hadza,NA
X2.firewood_from,12085,45,0,mother,-1.117374504,Hadza,Vertical
X2.firewood_from,12086,55,0,mother,-1.117374504,Hadza,Vertical
X2.firewood_from,12087,55,1,parents,-1.117374504,Hadza,Vertical
X2.firewood_from,12089,25,1,uncle,-1.117374504,Hadza,Oblique
X2.firewood_from,12090,65,1,father,-1.117374504,Hadza,Vertical
X2.firewood_from,12091,25,0,grandmother,-1.117374504,Hadza,Vertical
X2.firewood_from,12093,25,1,parent,-1.117374504,Hadza,Vertical
X2.firewood_from,12094,25,0,mother,-1.117374504,Hadza,Vertical
X2.firewood_from,12095,25,0,mother,-1.117374504,Hadza,Vertical
X2.firewood_from,12096,45,0,NA,-1.117374504,Hadza,NA
X2.firewood_from,12097,45,1,father,-1.117374504,Hadza,Vertical
X2.firewood_from,12099,25,0,NA,-1.117374504,Hadza,NA
X2.firewood_from,12100,25,1,mother,-1.117374504,Hadza,Vertical
X2.firewood_from,12102,35,1,father,-1.117374504,Hadza,Vertical
X2.firewood_from,12104,11,1,mother,-1.117374504,Hadza,Vertical
X2.firewood_from,12105,9,1,mother,-1.117374504,Hadza,Vertical
X2.firewood_from,12106,7,1,NA,-1.117374504,Hadza,NA
X2.firewood_from,12109,17,1,olderyoungmen,-1.117374504,Hadza,Horizontal
X2.firewood_from,12110,14,1,NA,-1.117374504,Hadza,NA
X2.firewood_from,12111,17,1,parents,-1.117374504,Hadza,Vertical
X2.firewood_from,12118,65,0,mother,-1.117374504,Hadza,Vertical
X2.firewood_from,12119,25,0,grandmother,-1.117374504,Hadza,Vertical
X2.firewood_from,12120,25,1,mother,-1.117374504,Hadza,Vertical
X2.firewood_from,12124,65,0,NA,-1.117374504,Hadza,NA
X2.firewood_from,12127,65,1,mother,-1.117374504,Hadza,Vertical
X2.firewood_from,12128,55,0,mother,-1.117374504,Hadza,Vertical
X2.firewood_from,12129,35,1,NA,-1.117374504,Hadza,NA
X2.firewood_from,12130,35,0,mother,-1.117374504,Hadza,Vertical
X2.firewood_from,12133,35,1,parents,-1.117374504,Hadza,Vertical
X2.firewood_from,12134,35,0,parents,-1.117374504,Hadza,Vertical
X2.firewood_from,12138,9,0,mother,-1.117374504,Hadza,Vertical
X2.firewood_from,12139,25,1,NA,-1.117374504,Hadza,NA
X2.firewood_from,12145,55,0,mother,-1.117374504,Hadza,Vertical
X2.firewood_from,12146,55,1,mother,-1.117374504,Hadza,Vertical
X2.firewood_from,12147,35,1,father,-1.117374504,Hadza,Vertical
X2.firewood_from,12148,45,0,mother,-1.117374504,Hadza,Vertical
X2.firewood_from,12149,45,1,father,-1.117374504,Hadza,Vertical
X2.firewood_from,12150,35,0,mother,-1.117374504,Hadza,Vertical
X2.firewood_from,12151,35,1,mother,-1.117374504,Hadza,Vertical
X2.firewood_from,12157,45,1,father,-1.117374504,Hadza,Vertical
X2.firewood_from,12158,35,0,mother,-1.117374504,Hadza,Vertical
X2.firewood_from,12159,13,0,father,-1.117374504,Hadza,Vertical
X2.firewood_from,12161,6,0,mother,-1.117374504,Hadza,Vertical
X2.firewood_from,12163,19,0,mother,-1.117374504,Hadza,Vertical
X2.firewood_from,12164,35,0,mother,-1.117374504,Hadza,Vertical
X2.firewood_from,12165,35,0,mother,-1.117374504,Hadza,Vertical
X20.bow_from,12005,11,1,NA,-0.07806315,Hadza,NA
X20.bow_from,12006,13,1,NA,-0.07806315,Hadza,NA
X20.bow_from,12007,16,1,grandfather,-0.07806315,Hadza,Vertical
X20.bow_from,12008,14,0,NA,-0.07806315,Hadza,NA
X20.bow_from,12017,17,0,NA,-0.07806315,Hadza,NA
X20.bow_from,12018,16,0,NA,-0.07806315,Hadza,NA
X20.bow_from,12019,18,1,father,-0.07806315,Hadza,Vertical
X20.bow_from,12020,13,1,NA,-0.07806315,Hadza,NA
X20.bow_from,12021,14,1,friends,-0.07806315,Hadza,Horizontal
X20.bow_from,12022,13,1,father,-0.07806315,Hadza,Vertical
X20.bow_from,12027,55,1,bothparents,-0.07806315,Hadza,Vertical
X20.bow_from,12029,55,0,NA,-0.07806315,Hadza,NA
X20.bow_from,12032,25,1,father,-0.07806315,Hadza,Vertical
X20.bow_from,12034,45,0,NA,-0.07806315,Hadza,NA
X20.bow_from,12035,45,1,father,-0.07806315,Hadza,Vertical
X20.bow_from,12036,35,0,NA,-0.07806315,Hadza,NA
X20.bow_from,12037,65,0,NA,-0.07806315,Hadza,NA
X20.bow_from,12038,25,0,NA,-0.07806315,Hadza,NA
X20.bow_from,12039,25,1,father,-0.07806315,Hadza,Vertical
X20.bow_from,12040,15,1,father,-0.07806315,Hadza,Vertical
X20.bow_from,12041,55,0,NA,-0.07806315,Hadza,NA
X20.bow_from,12042,65,1,father,-0.07806315,Hadza,Vertical
X20.bow_from,12043,65,1,father,-0.07806315,Hadza,Vertical
X20.bow_from,12044,65,0,NA,-0.07806315,Hadza,NA
X20.bow_from,12045,35,1,uncle,-0.07806315,Hadza,Oblique
X20.bow_from,12046,25,0,NA,-0.07806315,Hadza,NA
X20.bow_from,12049,35,1,elders,-0.07806315,Hadza,Oblique
X20.bow_from,12051,25,1,NA,-0.07806315,Hadza,NA
X20.bow_from,12052,25,1,father,-0.07806315,Hadza,Vertical
X20.bow_from,12053,25,1,father,-0.07806315,Hadza,Vertical
X20.bow_from,12054,25,1,father,-0.07806315,Hadza,Vertical
X20.bow_from,12055,35,1,father,-0.07806315,Hadza,Vertical
X20.bow_from,12056,25,0,NA,-0.07806315,Hadza,NA
X20.bow_from,12057,35,1,father,-0.07806315,Hadza,Vertical
X20.bow_from,12058,25,1,cousin,-0.07806315,Hadza,Horizontal
X20.bow_from,12060,25,1,father,-0.07806315,Hadza,Vertical
X20.bow_from,12078,14,0,NA,-0.07806315,Hadza,NA
X20.bow_from,12079,13,0,NA,-0.07806315,Hadza,NA
X20.bow_from,12080,10,1,NA,-0.07806315,Hadza,NA
X20.bow_from,12081,7,1,father,-0.07806315,Hadza,Vertical
X20.bow_from,12083,15,0,NA,-0.07806315,Hadza,NA
X20.bow_from,12084,45,1,father,-0.07806315,Hadza,Vertical
X20.bow_from,12085,45,0,NA,-0.07806315,Hadza,NA
X20.bow_from,12086,55,0,NA,-0.07806315,Hadza,NA
X20.bow_from,12087,55,1,father,-0.07806315,Hadza,Vertical
X20.bow_from,12089,25,1,brother,-0.07806315,Hadza,Horizontal
X20.bow_from,12090,65,1,father,-0.07806315,Hadza,Vertical
X20.bow_from,12091,25,0,NA,-0.07806315,Hadza,NA
X20.bow_from,12093,25,1,grandfather,-0.07806315,Hadza,Vertical
X20.bow_from,12094,25,0,NA,-0.07806315,Hadza,NA
X20.bow_from,12095,25,0,NA,-0.07806315,Hadza,NA
X20.bow_from,12096,45,0,NA,-0.07806315,Hadza,NA
X20.bow_from,12097,45,1,father,-0.07806315,Hadza,Vertical
X20.bow_from,12099,25,0,NA,-0.07806315,Hadza,NA
X20.bow_from,12100,25,1,friends,-0.07806315,Hadza,Horizontal
X20.bow_from,12102,35,1,father,-0.07806315,Hadza,Vertical
X20.bow_from,12104,11,1,father,-0.07806315,Hadza,Vertical
X20.bow_from,12105,9,1,father,-0.07806315,Hadza,Vertical
X20.bow_from,12106,7,1,NA,-0.07806315,Hadza,NA
X20.bow_from,12109,17,1,men,-0.07806315,Hadza,Oblique
X20.bow_from,12110,14,1,father,-0.07806315,Hadza,Vertical
X20.bow_from,12111,17,1,father,-0.07806315,Hadza,Vertical
X20.bow_from,12118,65,0,NA,-0.07806315,Hadza,NA
X20.bow_from,12119,25,0,NA,-0.07806315,Hadza,NA
X20.bow_from,12120,25,1,father,-0.07806315,Hadza,Vertical
X20.bow_from,12124,65,0,NA,-0.07806315,Hadza,NA
X20.bow_from,12127,65,1,NA,-0.07806315,Hadza,NA
X20.bow_from,12128,55,0,NA,-0.07806315,Hadza,NA
X20.bow_from,12129,35,1,father,-0.07806315,Hadza,Vertical
X20.bow_from,12130,35,0,NA,-0.07806315,Hadza,NA
X20.bow_from,12133,35,1,father,-0.07806315,Hadza,Vertical
X20.bow_from,12134,35,0,NA,-0.07806315,Hadza,NA
X20.bow_from,12138,9,0,NA,-0.07806315,Hadza,NA
X20.bow_from,12139,25,1,father,-0.07806315,Hadza,Vertical
X20.bow_from,12145,55,0,NA,-0.07806315,Hadza,NA
X20.bow_from,12146,55,1,father,-0.07806315,Hadza,Vertical
X20.bow_from,12147,35,1,father,-0.07806315,Hadza,Vertical
X20.bow_from,12148,45,0,NA,-0.07806315,Hadza,NA
X20.bow_from,12149,45,1,father,-0.07806315,Hadza,Vertical
X20.bow_from,12150,35,0,NA,-0.07806315,Hadza,NA
X20.bow_from,12151,35,1,father,-0.07806315,Hadza,Vertical
X20.bow_from,12157,45,1,father,-0.07806315,Hadza,Vertical
X20.bow_from,12158,35,0,NA,-0.07806315,Hadza,NA
X20.bow_from,12159,13,0,NA,-0.07806315,Hadza,NA
X20.bow_from,12161,6,0,NA,-0.07806315,Hadza,NA
X20.bow_from,12163,19,0,NA,-0.07806315,Hadza,NA
X20.bow_from,12164,35,0,NA,-0.07806315,Hadza,NA
X20.bow_from,12165,35,0,NA,-0.07806315,Hadza,NA
X21.arrow_from,12005,11,1,grandfather,-0.260210501,Hadza,Vertical
X21.arrow_from,12006,13,1,NA,-0.260210501,Hadza,NA
X21.arrow_from,12007,16,1,grandfather,-0.260210501,Hadza,Vertical
X21.arrow_from,12008,14,0,NA,-0.260210501,Hadza,NA
X21.arrow_from,12017,17,0,NA,-0.260210501,Hadza,NA
X21.arrow_from,12018,16,0,NA,-0.260210501,Hadza,NA
X21.arrow_from,12019,18,1,father,-0.260210501,Hadza,Vertical
X21.arrow_from,12020,13,1,friends,-0.260210501,Hadza,Horizontal
X21.arrow_from,12021,14,1,friends,-0.260210501,Hadza,Horizontal
X21.arrow_from,12022,13,1,father,-0.260210501,Hadza,Vertical
X21.arrow_from,12027,55,1,bothparents,-0.260210501,Hadza,Vertical
X21.arrow_from,12029,55,0,NA,-0.260210501,Hadza,NA
X21.arrow_from,12032,25,1,father,-0.260210501,Hadza,Vertical
X21.arrow_from,12034,45,0,NA,-0.260210501,Hadza,NA
X21.arrow_from,12035,45,1,father,-0.260210501,Hadza,Vertical
X21.arrow_from,12036,35,0,NA,-0.260210501,Hadza,NA
X21.arrow_from,12037,65,0,NA,-0.260210501,Hadza,NA
X21.arrow_from,12038,25,0,NA,-0.260210501,Hadza,NA
X21.arrow_from,12039,25,1,father,-0.260210501,Hadza,Vertical
X21.arrow_from,12040,15,1,father,-0.260210501,Hadza,Vertical
X21.arrow_from,12041,55,0,NA,-0.260210501,Hadza,NA
X21.arrow_from,12042,65,1,father,-0.260210501,Hadza,Vertical
X21.arrow_from,12043,65,1,father,-0.260210501,Hadza,Vertical
X21.arrow_from,12044,65,0,NA,-0.260210501,Hadza,NA
X21.arrow_from,12045,35,1,youngpeople,-0.260210501,Hadza,Horizontal
X21.arrow_from,12046,25,0,NA,-0.260210501,Hadza,NA
X21.arrow_from,12049,35,1,elders,-0.260210501,Hadza,Oblique
X21.arrow_from,12051,25,1,father,-0.260210501,Hadza,Vertical
X21.arrow_from,12052,25,1,father,-0.260210501,Hadza,Vertical
X21.arrow_from,12053,25,1,father,-0.260210501,Hadza,Vertical
X21.arrow_from,12054,25,1,father,-0.260210501,Hadza,Vertical
X21.arrow_from,12055,35,1,father,-0.260210501,Hadza,Vertical
X21.arrow_from,12056,25,0,NA,-0.260210501,Hadza,NA
X21.arrow_from,12057,35,1,father,-0.260210501,Hadza,Vertical
X21.arrow_from,12058,25,1,cousin,-0.260210501,Hadza,Horizontal
X21.arrow_from,12060,25,1,NA,-0.260210501,Hadza,NA
X21.arrow_from,12078,14,0,father,-0.260210501,Hadza,Vertical
X21.arrow_from,12079,13,0,NA,-0.260210501,Hadza,NA
X21.arrow_from,12080,10,1,father,-0.260210501,Hadza,Vertical
X21.arrow_from,12081,7,1,father,-0.260210501,Hadza,Vertical
X21.arrow_from,12083,15,0,NA,-0.260210501,Hadza,NA
X21.arrow_from,12084,45,1,grandfather,-0.260210501,Hadza,Vertical
X21.arrow_from,12085,45,0,father,-0.260210501,Hadza,Vertical
X21.arrow_from,12086,55,0,NA,-0.260210501,Hadza,NA
X21.arrow_from,12087,55,1,fatherandgrandfather,-0.260210501,Hadza,Vertical
X21.arrow_from,12089,25,1,brother,-0.260210501,Hadza,Horizontal
X21.arrow_from,12090,65,1,father,-0.260210501,Hadza,Vertical
X21.arrow_from,12091,25,0,NA,-0.260210501,Hadza,NA
X21.arrow_from,12093,25,1,grandfather,-0.260210501,Hadza,Vertical
X21.arrow_from,12094,25,0,NA,-0.260210501,Hadza,NA
X21.arrow_from,12095,25,0,NA,-0.260210501,Hadza,NA
X21.arrow_from,12096,45,0,NA,-0.260210501,Hadza,NA
X21.arrow_from,12097,45,1,father,-0.260210501,Hadza,Vertical
X21.arrow_from,12099,25,0,NA,-0.260210501,Hadza,NA
X21.arrow_from,12100,25,1,father,-0.260210501,Hadza,Vertical
X21.arrow_from,12102,35,1,father,-0.260210501,Hadza,Vertical
X21.arrow_from,12104,11,1,NA,-0.260210501,Hadza,NA
X21.arrow_from,12105,9,1,father,-0.260210501,Hadza,Vertical
X21.arrow_from,12106,7,1,NA,-0.260210501,Hadza,NA
X21.arrow_from,12109,17,1,father,-0.260210501,Hadza,Vertical
X21.arrow_from,12110,14,1,NA,-0.260210501,Hadza,NA
X21.arrow_from,12111,17,1,father,-0.260210501,Hadza,Vertical
X21.arrow_from,12118,65,0,NA,-0.260210501,Hadza,NA
X21.arrow_from,12119,25,0,NA,-0.260210501,Hadza,NA
X21.arrow_from,12120,25,1,father,-0.260210501,Hadza,Vertical
X21.arrow_from,12124,65,0,NA,-0.260210501,Hadza,NA
X21.arrow_from,12127,65,1,brother,-0.260210501,Hadza,Horizontal
X21.arrow_from,12128,55,0,NA,-0.260210501,Hadza,NA
X21.arrow_from,12129,35,1,father,-0.260210501,Hadza,Vertical
X21.arrow_from,12130,35,0,NA,-0.260210501,Hadza,NA
X21.arrow_from,12133,35,1,father,-0.260210501,Hadza,Vertical
X21.arrow_from,12134,35,0,NA,-0.260210501,Hadza,NA
X21.arrow_from,12138,9,0,NA,-0.260210501,Hadza,NA
X21.arrow_from,12139,25,1,father,-0.260210501,Hadza,Vertical
X21.arrow_from,12145,55,0,NA,-0.260210501,Hadza,NA
X21.arrow_from,12146,55,1,father,-0.260210501,Hadza,Vertical
X21.arrow_from,12147,35,1,father,-0.260210501,Hadza,Vertical
X21.arrow_from,12148,45,0,NA,-0.260210501,Hadza,NA
X21.arrow_from,12149,45,1,father,-0.260210501,Hadza,Vertical
X21.arrow_from,12150,35,0,NA,-0.260210501,Hadza,NA
X21.arrow_from,12151,35,1,father,-0.260210501,Hadza,Vertical
X21.arrow_from,12157,45,1,father,-0.260210501,Hadza,Vertical
X21.arrow_from,12158,35,0,NA,-0.260210501,Hadza,NA
X21.arrow_from,12159,13,0,NA,-0.260210501,Hadza,NA
X21.arrow_from,12161,6,0,NA,-0.260210501,Hadza,NA
X21.arrow_from,12163,19,0,NA,-0.260210501,Hadza,NA
X21.arrow_from,12164,35,0,NA,-0.260210501,Hadza,NA
X21.arrow_from,12165,35,0,NA,-0.260210501,Hadza,NA
X22.honeyguide_from,12005,11,1,grandfather,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12006,13,1,NA,-0.174494101,Hadza,NA
X22.honeyguide_from,12007,16,1,grandfather,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12008,14,0,NA,-0.174494101,Hadza,NA
X22.honeyguide_from,12017,17,0,NA,-0.174494101,Hadza,NA
X22.honeyguide_from,12018,16,0,NA,-0.174494101,Hadza,NA
X22.honeyguide_from,12019,18,1,father,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12020,13,1,friends,-0.174494101,Hadza,Horizontal
X22.honeyguide_from,12021,14,1,friends,-0.174494101,Hadza,Horizontal
X22.honeyguide_from,12022,13,1,father,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12027,55,1,bothparents,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12029,55,0,NA,-0.174494101,Hadza,NA
X22.honeyguide_from,12032,25,1,father,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12034,45,0,NA,-0.174494101,Hadza,NA
X22.honeyguide_from,12035,45,1,father,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12036,35,0,NA,-0.174494101,Hadza,NA
X22.honeyguide_from,12037,65,0,bothparents,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12038,25,0,NA,-0.174494101,Hadza,NA
X22.honeyguide_from,12039,25,1,NA,-0.174494101,Hadza,NA
X22.honeyguide_from,12040,15,1,father,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12041,55,0,NA,-0.174494101,Hadza,NA
X22.honeyguide_from,12042,65,1,father,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12043,65,1,father,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12044,65,0,mother,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12045,35,1,friends,-0.174494101,Hadza,Horizontal
X22.honeyguide_from,12046,25,0,NA,-0.174494101,Hadza,NA
X22.honeyguide_from,12049,35,1,NA,-0.174494101,Hadza,NA
X22.honeyguide_from,12051,25,1,father,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12052,25,1,people,-0.174494101,Hadza,Oblique
X22.honeyguide_from,12053,25,1,father,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12054,25,1,father,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12055,35,1,father,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12056,25,0,NA,-0.174494101,Hadza,NA
X22.honeyguide_from,12057,35,1,father,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12058,25,1,father,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12060,25,1,father,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12078,14,0,father,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12079,13,0,father,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12080,10,1,NA,-0.174494101,Hadza,NA
X22.honeyguide_from,12081,7,1,father,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12083,15,0,NA,-0.174494101,Hadza,NA
X22.honeyguide_from,12084,45,1,everyone/grandfather,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12085,45,0,father,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12086,55,0,parents,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12087,55,1,fatherandgrandfather,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12089,25,1,father,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12090,65,1,father,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12091,25,0,grandfather,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12093,25,1,uncles,-0.174494101,Hadza,Oblique
X22.honeyguide_from,12094,25,0,NA,-0.174494101,Hadza,NA
X22.honeyguide_from,12095,25,0,NA,-0.174494101,Hadza,NA
X22.honeyguide_from,12096,45,0,NA,-0.174494101,Hadza,NA
X22.honeyguide_from,12097,45,1,father,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12099,25,0,husband,-0.174494101,Hadza,Horizontal
X22.honeyguide_from,12100,25,1,father,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12102,35,1,father,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12104,11,1,father,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12105,9,1,NA,-0.174494101,Hadza,NA
X22.honeyguide_from,12106,7,1,NA,-0.174494101,Hadza,NA
X22.honeyguide_from,12109,17,1,father,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12110,14,1,father,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12111,17,1,father,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12118,65,0,brother,-0.174494101,Hadza,Horizontal
X22.honeyguide_from,12119,25,0,NA,-0.174494101,Hadza,NA
X22.honeyguide_from,12120,25,1,father,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12124,65,0,father,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12127,65,1,brother,-0.174494101,Hadza,Horizontal
X22.honeyguide_from,12128,55,0,NA,-0.174494101,Hadza,NA
X22.honeyguide_from,12129,35,1,father,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12130,35,0,NA,-0.174494101,Hadza,NA
X22.honeyguide_from,12133,35,1,father,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12134,35,0,NA,-0.174494101,Hadza,NA
X22.honeyguide_from,12138,9,0,NA,-0.174494101,Hadza,NA
X22.honeyguide_from,12139,25,1,father,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12145,55,0,father,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12146,55,1,father,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12147,35,1,father,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12148,45,0,parents,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12149,45,1,father,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12150,35,0,men,-0.174494101,Hadza,Oblique
X22.honeyguide_from,12151,35,1,father,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12157,45,1,father,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12158,35,0,NA,-0.174494101,Hadza,NA
X22.honeyguide_from,12159,13,0,father,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12161,6,0,moter,-0.174494101,Hadza,Vertical
X22.honeyguide_from,12163,19,0,NA,-0.174494101,Hadza,NA
X22.honeyguide_from,12164,35,0,NA,-0.174494101,Hadza,NA
X22.honeyguide_from,12165,35,0,father,-0.174494101,Hadza,Vertical
X3.bow_from,12005,11,1,NA,1.604121205,Hadza,NA
X3.bow_from,12006,13,1,NA,1.604121205,Hadza,NA
X3.bow_from,12007,16,1,father,1.604121205,Hadza,Vertical
X3.bow_from,12008,14,0,NA,1.604121205,Hadza,NA
X3.bow_from,12017,17,0,NA,1.604121205,Hadza,NA
X3.bow_from,12018,16,0,NA,1.604121205,Hadza,NA
X3.bow_from,12019,18,1,father,1.604121205,Hadza,Vertical
X3.bow_from,12020,13,1,friends,1.604121205,Hadza,Horizontal
X3.bow_from,12021,14,1,friends,1.604121205,Hadza,Horizontal
X3.bow_from,12022,13,1,father,1.604121205,Hadza,Vertical
X3.bow_from,12027,55,1,father,1.604121205,Hadza,Vertical
X3.bow_from,12029,55,0,NA,1.604121205,Hadza,NA
X3.bow_from,12032,25,1,brother,1.604121205,Hadza,Horizontal
X3.bow_from,12034,45,0,NA,1.604121205,Hadza,NA
X3.bow_from,12035,45,1,father,1.604121205,Hadza,Vertical
X3.bow_from,12036,35,0,NA,1.604121205,Hadza,NA
X3.bow_from,12037,65,0,NA,1.604121205,Hadza,NA
X3.bow_from,12038,25,0,NA,1.604121205,Hadza,NA
X3.bow_from,12039,25,1,father,1.604121205,Hadza,Vertical
X3.bow_from,12040,15,1,father,1.604121205,Hadza,Vertical
X3.bow_from,12041,55,0,NA,1.604121205,Hadza,NA
X3.bow_from,12042,65,1,father,1.604121205,Hadza,Vertical
X3.bow_from,12043,65,1,father,1.604121205,Hadza,Vertical
X3.bow_from,12044,65,0,NA,1.604121205,Hadza,NA
X3.bow_from,12045,35,1,uncle,1.604121205,Hadza,Oblique
X3.bow_from,12046,25,0,NA,1.604121205,Hadza,NA
X3.bow_from,12049,35,1,father,1.604121205,Hadza,Vertical
X3.bow_from,12051,25,1,father,1.604121205,Hadza,Vertical
