skill,ID,age,sex,value,meanz,culture,method
X22.honeyguide_by,12091,25,0,observation,-0.174494101,Hadza,Observation
X22.honeyguide_by,12093,25,1,observation,-0.174494101,Hadza,Observation
X22.honeyguide_by,12097,45,1,observation,-0.174494101,Hadza,Observation
X22.honeyguide_by,12099,25,0,observation,-0.174494101,Hadza,Observation
X22.honeyguide_by,12100,25,1,observation,-0.174494101,Hadza,Observation
X22.honeyguide_by,12102,35,1,observation,-0.174494101,Hadza,Observation
X22.honeyguide_by,12104,11,1,observation,-0.174494101,Hadza,Observation
X22.honeyguide_by,12105,9,1,own,-0.174494101,Hadza,Individual
X22.honeyguide_by,12109,17,1,observation,-0.174494101,Hadza,Observation
X22.honeyguide_by,12110,14,1,observation,-0.174494101,Hadza,Observation
X22.honeyguide_by,12111,17,1,taught,-0.174494101,Hadza,Teaching
X22.honeyguide_by,12118,65,0,taught,-0.174494101,Hadza,Teaching
X22.honeyguide_by,12120,25,1,observation,-0.174494101,Hadza,Observation
X22.honeyguide_by,12124,65,0,observation,-0.174494101,Hadza,Observation
X22.honeyguide_by,12127,65,1,taught,-0.174494101,Hadza,Teaching
X22.honeyguide_by,12129,35,1,observation,-0.174494101,Hadza,Observation
X22.honeyguide_by,12133,35,1,observation,-0.174494101,Hadza,Observation
X22.honeyguide_by,12139,25,1,taught,-0.174494101,Hadza,Teaching
X22.honeyguide_by,12145,55,0,observation,-0.174494101,Hadza,Observation
X22.honeyguide_by,12146,55,1,taught,-0.174494101,Hadza,Teaching
X22.honeyguide_by,12147,35,1,taught,-0.174494101,Hadza,Teaching
X22.honeyguide_by,12148,45,0,observation,-0.174494101,Hadza,Observation
X22.honeyguide_by,12149,45,1,taught,-0.174494101,Hadza,Teaching
X22.honeyguide_by,12150,35,0,observation,-0.174494101,Hadza,Observation
X22.honeyguide_by,12151,35,1,observation,-0.174494101,Hadza,Observation
X22.honeyguide_by,12157,45,1,observation,-0.174494101,Hadza,Observation
X22.honeyguide_by,12159,13,0,observation,-0.174494101,Hadza,Observation
X22.honeyguide_by,12161,6,0,taught,-0.174494101,Hadza,Teaching
X22.honeyguide_by,12165,35,0,observation,-0.174494101,Hadza,Observation
X3.bow_by,12006,13,1,own,1.604121205,Hadza,Individual
X3.bow_by,12007,16,1,observation,1.604121205,Hadza,Observation
X3.bow_by,12019,18,1,observation,1.604121205,Hadza,Observation
X3.bow_by,12020,13,1,observation,1.604121205,Hadza,Observation
X3.bow_by,12021,14,1,taught,1.604121205,Hadza,Teaching
X3.bow_by,12022,13,1,observation,1.604121205,Hadza,Observation
X3.bow_by,12027,55,1,observation,1.604121205,Hadza,Observation
X3.bow_by,12032,25,1,taught,1.604121205,Hadza,Teaching
X3.bow_by,12035,45,1,observation,1.604121205,Hadza,Observation
X3.bow_by,12039,25,1,observation,1.604121205,Hadza,Observation
X3.bow_by,12040,15,1,taught,1.604121205,Hadza,Teaching
X3.bow_by,12042,65,1,observation,1.604121205,Hadza,Observation
X3.bow_by,12043,65,1,taught,1.604121205,Hadza,Teaching
X3.bow_by,12045,35,1,taught,1.604121205,Hadza,Teaching
X3.bow_by,12049,35,1,taught,1.604121205,Hadza,Teaching
X3.bow_by,12051,25,1,taught,1.604121205,Hadza,Teaching
X3.bow_by,12052,25,1,observation,1.604121205,Hadza,Observation
X3.bow_by,12053,25,1,taught,1.604121205,Hadza,Teaching
X3.bow_by,12054,25,1,observation,1.604121205,Hadza,Observation
X3.bow_by,12055,35,1,observation,1.604121205,Hadza,Observation
X3.bow_by,12057,35,1,taught,1.604121205,Hadza,Teaching
X3.bow_by,12058,25,1,observation,1.604121205,Hadza,Observation
X3.bow_by,12060,25,1,taught,1.604121205,Hadza,Teaching
X3.bow_by,12080,10,1,observation,1.604121205,Hadza,Observation
X3.bow_by,12081,7,1,taught,1.604121205,Hadza,Teaching
X3.bow_by,12084,45,1,taught,1.604121205,Hadza,Teaching
X3.bow_by,12087,55,1,observation,1.604121205,Hadza,Observation
X3.bow_by,12089,25,1,taught,1.604121205,Hadza,Teaching
X3.bow_by,12090,65,1,taught,1.604121205,Hadza,Teaching
X3.bow_by,12093,25,1,taught,1.604121205,Hadza,Teaching
X3.bow_by,12097,45,1,taught,1.604121205,Hadza,Teaching
X3.bow_by,12100,25,1,observation,1.604121205,Hadza,Observation
X3.bow_by,12102,35,1,taught,1.604121205,Hadza,Teaching
X3.bow_by,12104,11,1,own,1.604121205,Hadza,Individual
X3.bow_by,12105,9,1,observation,1.604121205,Hadza,Observation
X3.bow_by,12106,7,1,own,1.604121205,Hadza,Individual
X3.bow_by,12109,17,1,taught,1.604121205,Hadza,Teaching
X3.bow_by,12110,14,1,taught,1.604121205,Hadza,Teaching
X3.bow_by,12111,17,1,observation,1.604121205,Hadza,Observation
X3.bow_by,12120,25,1,taught,1.604121205,Hadza,Teaching
X3.bow_by,12127,65,1,taught,1.604121205,Hadza,Teaching
X3.bow_by,12129,35,1,taught,1.604121205,Hadza,Teaching
X3.bow_by,12133,35,1,observation,1.604121205,Hadza,Observation
X3.bow_by,12139,25,1,taught,1.604121205,Hadza,Teaching
X3.bow_by,12146,55,1,observation,1.604121205,Hadza,Observation
X3.bow_by,12147,35,1,taught,1.604121205,Hadza,Teaching
X3.bow_by,12149,45,1,taught,1.604121205,Hadza,Teaching
X3.bow_by,12151,35,1,taught,1.604121205,Hadza,Teaching
X3.bow_by,12157,45,1,taught,1.604121205,Hadza,Teaching
X5.pound_by,12005,11,1,taught,0.511237102,Hadza,Teaching
X5.pound_by,12007,16,1,observation,0.511237102,Hadza,Observation
X5.pound_by,12008,14,0,taught,0.511237102,Hadza,Teaching
X5.pound_by,12017,17,0,observation,0.511237102,Hadza,Observation
X5.pound_by,12018,16,0,observation,0.511237102,Hadza,Observation
X5.pound_by,12022,13,1,observation,0.511237102,Hadza,Observation
X5.pound_by,12029,55,0,taught,0.511237102,Hadza,Teaching
X5.pound_by,12032,25,1,observation,0.511237102,Hadza,Observation
X5.pound_by,12034,45,0,observation,0.511237102,Hadza,Observation
X5.pound_by,12036,35,0,taught,0.511237102,Hadza,Teaching
X5.pound_by,12037,65,0,taught,0.511237102,Hadza,Teaching
X5.pound_by,12038,25,0,taught,0.511237102,Hadza,Teaching
X5.pound_by,12040,15,1,observation,0.511237102,Hadza,Observation
X5.pound_by,12041,55,0,observation,0.511237102,Hadza,Observation
X5.pound_by,12044,65,0,taught,0.511237102,Hadza,Teaching
X5.pound_by,12045,35,1,observation,0.511237102,Hadza,Observation
X5.pound_by,12046,25,0,observation,0.511237102,Hadza,Observation
X5.pound_by,12056,25,0,observation,0.511237102,Hadza,Observation
X5.pound_by,12078,14,0,taught,0.511237102,Hadza,Teaching
X5.pound_by,12079,13,0,taught,0.511237102,Hadza,Teaching
X5.pound_by,12081,7,1,taught,0.511237102,Hadza,Teaching
X5.pound_by,12083,15,0,taught,0.511237102,Hadza,Teaching
X5.pound_by,12085,45,0,observation,0.511237102,Hadza,Observation
X5.pound_by,12086,55,0,taught,0.511237102,Hadza,Teaching
X5.pound_by,12087,55,1,observation,0.511237102,Hadza,Observation
X5.pound_by,12091,25,0,observation,0.511237102,Hadza,Observation
X5.pound_by,12094,25,0,taught,0.511237102,Hadza,Teaching
X5.pound_by,12095,25,0,observation,0.511237102,Hadza,Observation
X5.pound_by,12096,45,0,own,0.511237102,Hadza,Individual
X5.pound_by,12099,25,0,observation,0.511237102,Hadza,Observation
X5.pound_by,12118,65,0,observation,0.511237102,Hadza,Observation
X5.pound_by,12119,25,0,observation,0.511237102,Hadza,Observation
X5.pound_by,12124,65,0,observation,0.511237102,Hadza,Observation
X5.pound_by,12128,55,0,observation,0.511237102,Hadza,Observation
X5.pound_by,12130,35,0,observation,0.511237102,Hadza,Observation
X5.pound_by,12134,35,0,observation,0.511237102,Hadza,Observation
X5.pound_by,12138,9,0,taught,0.511237102,Hadza,Teaching
X5.pound_by,12145,55,0,observation,0.511237102,Hadza,Observation
X5.pound_by,12146,55,1,observation,0.511237102,Hadza,Observation
X5.pound_by,12148,45,0,observation,0.511237102,Hadza,Observation
X5.pound_by,12149,45,1,taught,0.511237102,Hadza,Teaching
X5.pound_by,12150,35,0,observation,0.511237102,Hadza,Observation
X5.pound_by,12157,45,1,own,0.511237102,Hadza,Individual
X5.pound_by,12158,35,0,taught,0.511237102,Hadza,Teaching
X5.pound_by,12159,13,0,observation,0.511237102,Hadza,Observation
X5.pound_by,12161,6,0,taught,0.511237102,Hadza,Teaching
X5.pound_by,12163,19,0,observation,0.511237102,Hadza,Observation
X5.pound_by,12164,35,0,observation,0.511237102,Hadza,Observation
X5.pound_by,12165,35,0,observation,0.511237102,Hadza,Observation
X6.butcher_by,12005,11,1,taught,0.489808002,Hadza,Teaching
X6.butcher_by,12007,16,1,observation,0.489808002,Hadza,Observation
X6.butcher_by,12019,18,1,observation,0.489808002,Hadza,Observation
X6.butcher_by,12020,13,1,taught,0.489808002,Hadza,Teaching
X6.butcher_by,12021,14,1,observation,0.489808002,Hadza,Observation
X6.butcher_by,12022,13,1,observation,0.489808002,Hadza,Observation
X6.butcher_by,12027,55,1,observation,0.489808002,Hadza,Observation
X6.butcher_by,12032,25,1,observation,0.489808002,Hadza,Observation
X6.butcher_by,12035,45,1,observation,0.489808002,Hadza,Observation
X6.butcher_by,12039,25,1,observation,0.489808002,Hadza,Observation
X6.butcher_by,12040,15,1,taught,0.489808002,Hadza,Teaching
X6.butcher_by,12042,65,1,observation,0.489808002,Hadza,Observation
X6.butcher_by,12043,65,1,taught,0.489808002,Hadza,Teaching
X6.butcher_by,12045,35,1,observation,0.489808002,Hadza,Observation
X6.butcher_by,12049,35,1,taught,0.489808002,Hadza,Teaching
X6.butcher_by,12051,25,1,observation,0.489808002,Hadza,Observation
X6.butcher_by,12052,25,1,observation,0.489808002,Hadza,Observation
X6.butcher_by,12053,25,1,observation,0.489808002,Hadza,Observation
X6.butcher_by,12054,25,1,observation,0.489808002,Hadza,Observation
X6.butcher_by,12055,35,1,taught,0.489808002,Hadza,Teaching
X6.butcher_by,12057,35,1,taught,0.489808002,Hadza,Teaching
X6.butcher_by,12058,25,1,taught,0.489808002,Hadza,Teaching
X6.butcher_by,12060,25,1,taught,0.489808002,Hadza,Teaching
X6.butcher_by,12081,7,1,observation,0.489808002,Hadza,Observation
X6.butcher_by,12084,45,1,taught,0.489808002,Hadza,Teaching
X6.butcher_by,12085,45,0,observation,0.489808002,Hadza,Observation
X6.butcher_by,12087,55,1,observation,0.489808002,Hadza,Observation
X6.butcher_by,12089,25,1,observation,0.489808002,Hadza,Observation
X6.butcher_by,12090,65,1,taught,0.489808002,Hadza,Teaching
X6.butcher_by,12093,25,1,taught,0.489808002,Hadza,Teaching
X6.butcher_by,12097,45,1,observation,0.489808002,Hadza,Observation
X6.butcher_by,12100,25,1,observation,0.489808002,Hadza,Observation
X6.butcher_by,12102,35,1,taught,0.489808002,Hadza,Teaching
X6.butcher_by,12104,11,1,own,0.489808002,Hadza,Individual
X6.butcher_by,12105,9,1,observation,0.489808002,Hadza,Observation
X6.butcher_by,12106,7,1,observation,0.489808002,Hadza,Observation
X6.butcher_by,12109,17,1,taught,0.489808002,Hadza,Teaching
X6.butcher_by,12110,14,1,observation,0.489808002,Hadza,Observation
X6.butcher_by,12111,17,1,taught,0.489808002,Hadza,Teaching
X6.butcher_by,12120,25,1,own,0.489808002,Hadza,Individual
X6.butcher_by,12129,35,1,observation,0.489808002,Hadza,Observation
X6.butcher_by,12133,35,1,observation,0.489808002,Hadza,Observation
X6.butcher_by,12134,35,0,observation,0.489808002,Hadza,Observation
X6.butcher_by,12139,25,1,observation,0.489808002,Hadza,Observation
X6.butcher_by,12146,55,1,observation,0.489808002,Hadza,Observation
X6.butcher_by,12147,35,1,observation,0.489808002,Hadza,Observation
X6.butcher_by,12149,45,1,taught,0.489808002,Hadza,Teaching
X6.butcher_by,12150,35,0,observation,0.489808002,Hadza,Observation
X6.butcher_by,12157,45,1,taught,0.489808002,Hadza,Teaching
X6.butcher_by,12161,6,0,taught,0.489808002,Hadza,Teaching
X7.pegs_by,12005,11,1,taught,0.607668052,Hadza,Teaching
X7.pegs_by,12006,13,1,observation,0.607668052,Hadza,Observation
X7.pegs_by,12007,16,1,observation,0.607668052,Hadza,Observation
X7.pegs_by,12019,18,1,observation,0.607668052,Hadza,Observation
X7.pegs_by,12020,13,1,taught,0.607668052,Hadza,Teaching
X7.pegs_by,12021,14,1,taught,0.607668052,Hadza,Teaching
X7.pegs_by,12022,13,1,observation,0.607668052,Hadza,Observation
X7.pegs_by,12027,55,1,observation,0.607668052,Hadza,Observation
X7.pegs_by,12032,25,1,observation,0.607668052,Hadza,Observation
X7.pegs_by,12035,45,1,observation,0.607668052,Hadza,Observation
X7.pegs_by,12038,25,0,taught,0.607668052,Hadza,Teaching
X7.pegs_by,12039,25,1,observation,0.607668052,Hadza,Observation
X7.pegs_by,12040,15,1,taught,0.607668052,Hadza,Teaching
X7.pegs_by,12042,65,1,observation,0.607668052,Hadza,Observation
X7.pegs_by,12043,65,1,taught,0.607668052,Hadza,Teaching
X7.pegs_by,12045,35,1,taught,0.607668052,Hadza,Teaching
X7.pegs_by,12049,35,1,taught,0.607668052,Hadza,Teaching
X7.pegs_by,12051,25,1,observation,0.607668052,Hadza,Observation
X7.pegs_by,12052,25,1,taught,0.607668052,Hadza,Teaching
X7.pegs_by,12053,25,1,observation,0.607668052,Hadza,Observation
X7.pegs_by,12054,25,1,observation,0.607668052,Hadza,Observation
X7.pegs_by,12055,35,1,observation,0.607668052,Hadza,Observation
X7.pegs_by,12057,35,1,observation,0.607668052,Hadza,Observation
X7.pegs_by,12058,25,1,observation,0.607668052,Hadza,Observation
X7.pegs_by,12060,25,1,taught,0.607668052,Hadza,Teaching
X7.pegs_by,12078,14,0,taught,0.607668052,Hadza,Teaching
X7.pegs_by,12081,7,1,observation,0.607668052,Hadza,Observation
X7.pegs_by,12084,45,1,observation,0.607668052,Hadza,Observation
X7.pegs_by,12087,55,1,observation,0.607668052,Hadza,Observation
X7.pegs_by,12089,25,1,observation,0.607668052,Hadza,Observation
X7.pegs_by,12090,65,1,taught,0.607668052,Hadza,Teaching
X7.pegs_by,12093,25,1,observation,0.607668052,Hadza,Observation
X7.pegs_by,12097,45,1,observation,0.607668052,Hadza,Observation
X7.pegs_by,12099,25,0,observation,0.607668052,Hadza,Observation
X7.pegs_by,12100,25,1,observation,0.607668052,Hadza,Observation
X7.pegs_by,12102,35,1,observation,0.607668052,Hadza,Observation
X7.pegs_by,12104,11,1,observation,0.607668052,Hadza,Observation
X7.pegs_by,12105,9,1,observation,0.607668052,Hadza,Observation
X7.pegs_by,12109,17,1,taught,0.607668052,Hadza,Teaching
X7.pegs_by,12110,14,1,observation,0.607668052,Hadza,Observation
X7.pegs_by,12111,17,1,observation,0.607668052,Hadza,Observation
X7.pegs_by,12120,25,1,observation,0.607668052,Hadza,Observation
X7.pegs_by,12127,65,1,taught,0.607668052,Hadza,Teaching
X7.pegs_by,12129,35,1,taught,0.607668052,Hadza,Teaching
X7.pegs_by,12133,35,1,observation,0.607668052,Hadza,Observation
X7.pegs_by,12139,25,1,observation,0.607668052,Hadza,Observation
X7.pegs_by,12146,55,1,taught,0.607668052,Hadza,Teaching
X7.pegs_by,12147,35,1,observation,0.607668052,Hadza,Observation
X7.pegs_by,12149,45,1,taught,0.607668052,Hadza,Teaching
X7.pegs_by,12151,35,1,observation,0.607668052,Hadza,Observation
X7.pegs_by,12157,45,1,taught,0.607668052,Hadza,Teaching
X9.baobabstick_by,12005,11,1,taught,-0.645934302,Hadza,Teaching
X9.baobabstick_by,12006,13,1,own,-0.645934302,Hadza,Individual
X9.baobabstick_by,12007,16,1,observation,-0.645934302,Hadza,Observation
X9.baobabstick_by,12008,14,0,taught,-0.645934302,Hadza,Teaching
X9.baobabstick_by,12017,17,0,observation,-0.645934302,Hadza,Observation
X9.baobabstick_by,12018,16,0,observation,-0.645934302,Hadza,Observation
X9.baobabstick_by,12019,18,1,observation,-0.645934302,Hadza,Observation
X9.baobabstick_by,12020,13,1,observation,-0.645934302,Hadza,Observation
X9.baobabstick_by,12021,14,1,taught,-0.645934302,Hadza,Teaching
X9.baobabstick_by,12022,13,1,observation,-0.645934302,Hadza,Observation
X9.baobabstick_by,12027,55,1,taught,-0.645934302,Hadza,Teaching
X9.baobabstick_by,12029,55,0,taught,-0.645934302,Hadza,Teaching
X9.baobabstick_by,12032,25,1,observation,-0.645934302,Hadza,Observation
X9.baobabstick_by,12034,45,0,observation,-0.645934302,Hadza,Observation
X9.baobabstick_by,12035,45,1,observation,-0.645934302,Hadza,Observation
X9.baobabstick_by,12037,65,0,taught,-0.645934302,Hadza,Teaching
X9.baobabstick_by,12038,25,0,taught,-0.645934302,Hadza,Teaching
X9.baobabstick_by,12039,25,1,own,-0.645934302,Hadza,Individual
X9.baobabstick_by,12040,15,1,taught,-0.645934302,Hadza,Teaching
X9.baobabstick_by,12042,65,1,observation,-0.645934302,Hadza,Observation
X9.baobabstick_by,12043,65,1,taught,-0.645934302,Hadza,Teaching
X9.baobabstick_by,12044,65,0,observation,-0.645934302,Hadza,Observation
X9.baobabstick_by,12045,35,1,taught,-0.645934302,Hadza,Teaching
X9.baobabstick_by,12049,35,1,own,-0.645934302,Hadza,Individual
X9.baobabstick_by,12051,25,1,observation,-0.645934302,Hadza,Observation
X9.baobabstick_by,12052,25,1,observation,-0.645934302,Hadza,Observation
X9.baobabstick_by,12053,25,1,own,-0.645934302,Hadza,Individual
X9.baobabstick_by,12054,25,1,observation,-0.645934302,Hadza,Observation
X9.baobabstick_by,12055,35,1,observation,-0.645934302,Hadza,Observation
X9.baobabstick_by,12057,35,1,observation,-0.645934302,Hadza,Observation
X9.baobabstick_by,12058,25,1,own,-0.645934302,Hadza,Individual
X9.baobabstick_by,12060,25,1,observation,-0.645934302,Hadza,Observation
X9.baobabstick_by,12078,14,0,observation,-0.645934302,Hadza,Observation
X9.baobabstick_by,12079,13,0,taught,-0.645934302,Hadza,Teaching
X9.baobabstick_by,12080,10,1,observation,-0.645934302,Hadza,Observation
X9.baobabstick_by,12081,7,1,observation,-0.645934302,Hadza,Observation
X9.baobabstick_by,12083,15,0,taught,-0.645934302,Hadza,Teaching
X9.baobabstick_by,12084,45,1,observation,-0.645934302,Hadza,Observation
X9.baobabstick_by,12085,45,0,observation,-0.645934302,Hadza,Observation
X9.baobabstick_by,12087,55,1,observation,-0.645934302,Hadza,Observation
X9.baobabstick_by,12089,25,1,observation,-0.645934302,Hadza,Observation
X9.baobabstick_by,12090,65,1,observation,-0.645934302,Hadza,Observation
X9.baobabstick_by,12091,25,0,observation,-0.645934302,Hadza,Observation
X9.baobabstick_by,12093,25,1,observation,-0.645934302,Hadza,Observation
X9.baobabstick_by,12094,25,0,taught,-0.645934302,Hadza,Teaching
X9.baobabstick_by,12095,25,0,observation,-0.645934302,Hadza,Observation
X9.baobabstick_by,12096,45,0,own,-0.645934302,Hadza,Individual
X9.baobabstick_by,12097,45,1,observation,-0.645934302,Hadza,Observation
X9.baobabstick_by,12102,35,1,observation,-0.645934302,Hadza,Observation
X9.baobabstick_by,12104,11,1,own,-0.645934302,Hadza,Individual
X9.baobabstick_by,12105,9,1,observation,-0.645934302,Hadza,Observation
X9.baobabstick_by,12106,7,1,own,-0.645934302,Hadza,Individual
X9.baobabstick_by,12109,17,1,taught,-0.645934302,Hadza,Teaching
X9.baobabstick_by,12110,14,1,observation,-0.645934302,Hadza,Observation
X9.baobabstick_by,12111,17,1,observation,-0.645934302,Hadza,Observation
X9.baobabstick_by,12118,65,0,observation,-0.645934302,Hadza,Observation
X9.baobabstick_by,12120,25,1,observation,-0.645934302,Hadza,Observation
X9.baobabstick_by,12127,65,1,observation,-0.645934302,Hadza,Observation
X9.baobabstick_by,12129,35,1,observation,-0.645934302,Hadza,Observation
X9.baobabstick_by,12133,35,1,observation,-0.645934302,Hadza,Observation
X9.baobabstick_by,12138,9,0,taught,-0.645934302,Hadza,Teaching
X9.baobabstick_by,12139,25,1,observation,-0.645934302,Hadza,Observation
X9.baobabstick_by,12145,55,0,taught,-0.645934302,Hadza,Teaching
X9.baobabstick_by,12146,55,1,taught,-0.645934302,Hadza,Teaching
X9.baobabstick_by,12147,35,1,observation,-0.645934302,Hadza,Observation
X9.baobabstick_by,12149,45,1,taught,-0.645934302,Hadza,Teaching
X9.baobabstick_by,12150,35,0,observation,-0.645934302,Hadza,Observation
X9.baobabstick_by,12151,35,1,observation,-0.645934302,Hadza,Observation
X9.baobabstick_by,12157,45,1,observation,-0.645934302,Hadza,Observation
X9.baobabstick_by,12161,6,0,observation,-0.645934302,Hadza,Observation
X9.baobabstick_by,12163,19,0,own,-0.645934302,Hadza,Individual
X9.baobabstick_by,12164,35,0,observation,-0.645934302,Hadza,Observation
X9.baobabstick_by,12165,35,0,observation,-0.645934302,Hadza,Observation
